Business Unit,Level,FLSA,Tenure,Cared_About,Excited,Helpful_Info,Trust_Leaders,Morale
HR,Exec,Exempt,5+y,1.967003157349429,2.1971706929338266,2.051723588218732,2.9431623175440955,2.554371713123956
R&D,Entry,Non-Exempt,<1y,4.0683162138413556,4.710006253200436,4.170008792834293,4.30495072434138,4.589897191079173
R&D,Sr,Exempt,5+y,1.6184427771967136,1.6707575893959925,1.6813351272879915,2.709446366211343,1.2711116994697407
HR,Entry,Non-Exempt,<1y,4.184549329424,4.066387406066118,4.5468025332713875,3.686840416025185,4.570817828439944
IT,Mid,Exempt,1-3y,3.288269067068883,2.266576079861795,3.1028289816783334,1.654570216332846,2.243526523478289
IT,Sr,Exempt,<1y,4.322276082675166,4.2025781668801425,3.854963152737593,3.6986933248812304,3.996407850404174
HR,Entry,Non-Exempt,3-5y,4.043100301614085,3.4508239534510388,4.490138834818258,4.064667256786795,4.633413401225701
IT,Mid,Exempt,1-3y,2.7682670325265724,3.0335073586741474,2.7130277298863907,1.5576536550803946,2.7157967479428344
HR,Entry,Exempt,<1y,4.542646374398059,4.167945106881786,3.8434409484985226,4.500347987902973,4.3813281965269715
IT,Mid,Exempt,1-3y,3.341634378154123,3.0018015460360177,3.231726376407867,1.7698473793929015,2.507269373993781
R&D,Exec,Exempt,5+y,2.167829345714936,2.3845329916020264,1.8834376528468875,2.4291858707085217,1.871598729333027
IT,Entry,Exempt,<1y,4.479044760034094,4.666413372925974,4.396573803413183,4.338395745457509,4.732709973896771
IT,Mid,Non-Exempt,5+y,3.6148885253603193,4.568943139050326,4.683039361820053,3.5011154352039595,3.892961171526039
IT,Mid,Exempt,1-3y,3.1107303662081507,2.777344436692164,3.103464919373866,1.3845573325896274,2.52716138680186
IT,Mid,Exempt,1-3y,2.8750292862777718,2.897672422184974,3.263949708838421,1.112840610786871,1.7916014190336345
IT,Exec,Non-Exempt,5+y,4.72007315362822,3.5754883728490756,4.2489575713826175,4.463349714570695,3.9733228119134796
IT,Sr,Non-Exempt,<1y,3.8073983794494257,3.996267710102351,3.0221390191921946,3.7328317462779097,4.040203882537923
IT,Mid,Exempt,1-3y,2.7128676852636557,2.7926399635613475,3.117738780086529,1.3268685782124963,2.495430668069833
R&D,Entry,Non-Exempt,<1y,4.998672305847633,4.511316949838245,4.941447279282363,4.4299587743835,4.881335014456676
Sales,Sr,Non-Exempt,3-5y,3.4865129886625255,4.437596024884414,4.2232651619665935,4.12898178821334,4.414992267607216
Sales,Entry,Non-Exempt,<1y,4.194739136646155,4.659815619828242,5.0,3.801058287648142,4.0260637211878345
IT,Exec,Exempt,5+y,2.078975357294533,1.9158113557156506,2.224856601066367,2.1299207719392075,1.5619541638728331
R&D,Entry,Non-Exempt,<1y,4.125119084188074,5.0,4.967530476386195,4.823284021048851,4.576069009344462
Sales,Exec,Exempt,<1y,3.0442740940215978,3.834943897739583,4.108817615857026,4.330591126700632,4.994219932658638
R&D,Exec,Exempt,1-3y,3.109467394441212,3.740326896674917,3.6573891880132265,4.034205838784665,3.705599514907844
Sales,Entry,Exempt,<1y,4.17131967352419,4.00909356419489,4.474579144177031,3.994600426951199,4.346737022471222
R&D,Entry,Exempt,3-5y,3.937755694631479,3.6636946672975004,3.4496616691040822,3.9504829720338632,5.0
IT,Entry,Exempt,<1y,4.4094510862908916,4.785198563451745,4.346685083636223,4.317055286836228,4.273454512722414
R&D,Entry,Exempt,<1y,4.5213971863459035,4.483168745372424,3.969810359919146,3.8876041732135955,4.566719107976201
Sales,Exec,Exempt,5+y,2.705253825927351,2.30292726398106,2.058010956114464,2.6728627671592133,3.2889904019003326
IT,Mid,Exempt,1-3y,3.419170656746646,2.6995071120452243,2.96970349660074,1.3604319092552657,2.94925197205509
IT,Sr,Exempt,5+y,2.724345739444504,2.3981485430111116,1.525377229287996,1.517396448287376,1.4547689796470036
IT,Mid,Exempt,1-3y,3.465656932196979,3.225214355908822,2.8137085155078085,1.1048689148082615,2.1705895735472485
IT,Mid,Exempt,1-3y,3.258008220261025,2.6225954287997384,2.6030838659577236,1.379432713294369,2.236031035512231
IT,Entry,Exempt,<1y,4.390868684262322,4.084303314039646,4.756230801034012,4.4884358802559365,3.9475021031511504
R&D,Entry,Exempt,<1y,4.509666023845574,4.83286907533992,4.207576503776854,4.887238865313593,4.514241491469686
HR,Entry,Non-Exempt,<1y,4.503731327921158,4.73765425134016,4.506214299813675,4.574299825183802,3.86360414956906
HR,Exec,Exempt,1-3y,2.7271441234498757,4.353975206065938,4.809252865943808,4.099626523961884,3.501407743998774
R&D,Exec,Exempt,5+y,2.2646241674213803,1.5973539064771354,1.726749318344642,1.4353271735347337,1.4473905901620574
R&D,Entry,Exempt,<1y,3.7568177185270457,4.600984810640858,3.4837719807008094,4.3200751094457,4.557189044801953
IT,Mid,Exempt,1-3y,2.701765138396447,3.031931429755178,2.5064488142366277,1.4432397532407972,2.6596840454990147
Sales,Exec,Exempt,5+y,1.4367543173218342,1.6773521727943992,1.6342904298326988,2.089613504139932,2.0162052521131493
HR,Entry,Exempt,<1y,4.432552817395816,4.2209337738554105,4.60732425111657,4.296612760829967,4.482561117513326
IT,Exec,Exempt,5+y,1.8305944180195104,1.769024822114094,2.401688990368011,2.5300373000006404,1.8443076824190316
HR,Exec,Exempt,5+y,1.8974532145981962,1.388173558029372,1.2245346893674394,1.9950382847568986,2.0685468042752837
IT,Mid,Exempt,1-3y,2.75428010651632,2.795353343337782,3.702928723975515,1.48367681325769,2.693263072671281
Sales,Sr,Exempt,5+y,2.097956917329436,1.066078565141379,2.9287056775623332,1.4627442676531155,1.2609603945630434
Sales,Entry,Non-Exempt,<1y,4.421833901239363,4.539381180259375,4.773105654355693,4.321582819703054,4.602313991741452
IT,Entry,Exempt,1-3y,4.879740132886063,4.032355534097767,4.391020160181734,4.025181217167142,3.640691192842714
Sales,Entry,Exempt,3-5y,4.008280833301745,4.401239566996696,3.2965721870583624,3.3938527947098756,3.8304051691265575
IT,Exec,Exempt,5+y,2.0651319898374285,1.7608813224556794,2.3854058741253406,2.3234313258950703,2.497908028153206
IT,Entry,Non-Exempt,<1y,5.0,4.485527857166796,4.03995655446951,4.509740338249504,3.652256619586039
HR,Exec,Exempt,5+y,1.5186719705243754,2.605433869463303,1.5819722783632804,2.3029545754614653,2.078535200893039
Sales,Exec,Exempt,5+y,1.6241085670373292,2.4944358267361983,2.665991884283432,1.3550895678362715,2.605497787552994
IT,Mid,Exempt,1-3y,3.118520502614119,3.193182195191934,3.3925342099761435,1.0920040191436917,2.682442231298478
IT,Mid,Exempt,1-3y,2.8510207816868904,3.151466370537952,3.1325022771395203,1.4184825319983427,2.826036539613543
Sales,Entry,Non-Exempt,<1y,3.927269508174541,3.993435588381963,3.9556345260003187,3.578547081767747,4.478970682992945
Sales,Entry,Exempt,<1y,4.437984813624004,4.68279271427979,4.21477925622074,4.3938604182423875,4.610668885210058
IT,Mid,Exempt,1-3y,2.445227439390682,2.662984604608801,3.5789123099770657,1.4202953707067627,1.8572797128228027
Sales,Exec,Non-Exempt,1-3y,4.12469092953813,4.21749040226884,4.000044200074518,4.297139109945129,4.437376442408419
Sales,Sr,Exempt,5+y,1.3883726766594982,1.6693146844889422,1.5149733874475577,1.7496927529807376,2.1074595591341785
IT,Mid,Exempt,1-3y,3.1391662645066054,2.967499425575097,3.7542539620793454,1.0,2.2434262389161463
HR,Exec,Exempt,5+y,1.4893280404612672,2.418244709753707,1.6591889667660946,1.9478306404299413,1.357151200980821
IT,Mid,Exempt,1-3y,3.003782501056283,2.9433827143530027,2.964199635583495,1.504250238375981,2.525867370665277
Sales,Exec,Exempt,3-5y,4.02215338330855,4.36474059357363,3.23895815885055,4.534078908955969,4.440765749629574
R&D,Exec,Exempt,5+y,2.130807971874332,2.3189163850121184,2.1878564283118136,1.597664466628717,3.50918835072721
IT,Mid,Exempt,5+y,3.819311194680365,3.481062993314211,5.0,4.534751231991636,4.070965004413674
IT,Mid,Exempt,1-3y,3.253546468589833,3.3585605016029585,2.9663829128951256,1.5842161612211545,2.6844361980619347
IT,Mid,Exempt,1-3y,2.538252822308704,3.356329686397826,2.853913881193931,1.6297437347313444,2.7279001115925796
Sales,Entry,Exempt,<1y,3.9677130123003357,4.085219007745864,4.666080067127742,4.785086632875838,4.94145426109198
Sales,Entry,Non-Exempt,<1y,5.0,5.0,4.7425984146447835,4.8551498018874,4.581050536244922
HR,Entry,Non-Exempt,<1y,4.50762527816511,4.286689069664832,4.094515720801375,4.553435424521804,4.911682704672646
R&D,Entry,Exempt,<1y,4.336830090080879,4.200153959920706,4.157014900096108,4.92139288097824,4.014492741044589
HR,Entry,Non-Exempt,5+y,4.009695294052897,4.215216054886099,3.4280822147711487,3.6738029732094226,4.018601004609137
IT,Sr,Exempt,5+y,2.136401887555434,2.207982772596206,1.956649483287064,2.0613953606254016,1.732183029962329
IT,Mid,Exempt,1-3y,2.9642067603965034,3.0769568261708615,3.0163235744351113,1.08430065893429,2.384835800831767
Sales,Sr,Exempt,5+y,2.255839389196789,2.3165004221864476,2.755292082575327,2.8513627376202617,1.3928597312416637
IT,Mid,Exempt,1-3y,3.460191806249513,2.8594027888918174,2.9996760851958064,1.7850921763585168,3.116253097379767
IT,Sr,Non-Exempt,3-5y,4.702469182805309,4.239599213270664,4.134820671148552,3.804557591431799,4.643481501465475
IT,Exec,Exempt,5+y,1.9308770598422447,1.0,1.6597761958878914,2.547966789880818,1.7329639979662184
HR,Entry,Non-Exempt,<1y,4.9109598122568965,4.63493391760984,5.0,5.0,5.0
IT,Sr,Exempt,3-5y,4.225862200400693,5.0,4.114739579425484,3.949423538817205,4.229162009922618
IT,Mid,Exempt,1-3y,2.73443129960117,2.6488033481553823,3.058225357947217,1.0,2.801135045315667
Sales,Sr,Exempt,5+y,1.9598715343514956,1.912354792766163,2.0039473097757527,1.9399256835165295,1.9106972049831532
R&D,Entry,Exempt,3-5y,3.637377135941722,3.8796943249792637,4.643841081446248,3.7014023564313425,5.0
Sales,Exec,Exempt,<1y,3.614281268982083,3.585545070679999,4.346390669263051,3.7954259548487106,4.737790289837979
R&D,Entry,Non-Exempt,<1y,5.0,4.499421731691566,5.0,3.811561699373401,4.577866261610696
Sales,Sr,Exempt,5+y,2.335713849980132,2.180920499511142,2.3642241148472376,1.7464545509983544,2.5524389404975287
IT,Mid,Exempt,1-3y,3.1896367698081503,2.985767257195097,3.1730716351639767,1.144628215420719,2.934135025027261
IT,Mid,Exempt,1-3y,3.1572612302470806,2.8093802906422485,2.7859767724220457,2.0039102322307856,2.3024364929308883
IT,Mid,Exempt,1-3y,4.261590363925575,3.8594828218903316,2.8617120134586393,3.473430573899611,3.0456424819865755
IT,Mid,Exempt,1-3y,3.1183916239005103,2.9096064452450676,3.185366004955833,1.480755752693718,2.0558719300802792
Sales,Sr,Exempt,<1y,3.4798932886055027,4.27956024362116,4.554598340668364,4.932397975790782,3.805034489465353
R&D,Entry,Exempt,<1y,5.0,4.494658310367829,4.05989172700828,4.528314979822212,4.422047956045714
HR,Entry,Exempt,<1y,4.235096739783305,4.529710001881002,3.9289113255271673,5.0,4.052712769561778
Sales,Exec,Exempt,5+y,2.3373896569841475,1.301399445981639,1.4660235439233427,1.3583342714912803,1.394005797301051
HR,Entry,Exempt,<1y,4.105797710123373,4.857935057002232,4.966343324487741,3.944362819920342,4.327630759347763
HR,Sr,Non-Exempt,3-5y,4.408303996182995,3.892670669482515,4.348696372879057,4.415190610453581,3.225438031394089
HR,Sr,Non-Exempt,<1y,4.5899173927373145,4.246358470466801,3.9542865162615626,4.54386307662566,3.2561902925081543
IT,Entry,Exempt,<1y,4.492474371334582,4.744495182315038,4.431352092006826,4.071243820171678,5.0
IT,Mid,Exempt,1-3y,2.732200852689062,3.249464399306192,3.4451170458686904,1.4852434337319373,2.3860927578256805
IT,Exec,Exempt,5+y,2.2178649994001596,1.6635799720495488,1.9365187739037832,2.02592594579289,1.5858364728137455
IT,Mid,Exempt,1-3y,2.9078769717684203,2.9995496735840734,2.7516946674711176,1.7971035634798327,2.2200323731379905
R&D,Entry,Non-Exempt,3-5y,4.316437191536062,4.020404678985953,5.0,3.4877829270123026,4.570400104324364
R&D,Entry,Non-Exempt,<1y,5.0,4.721077002992494,4.891282635155715,4.012284841611616,4.458103991837797
Sales,Exec,Exempt,5+y,2.2049457240103574,1.9717024189247723,2.156749242245754,2.4392957192446296,1.2959778213289939
IT,Sr,Exempt,5+y,1.4234821620226805,1.745447508833291,2.6489944585630387,1.8357369724829928,1.5790006499614242
IT,Mid,Exempt,1-3y,3.4529617501968737,3.4212409978783977,3.10513329499251,1.3717114996497675,2.4190227373577176
IT,Mid,Exempt,1-3y,3.1511528819166235,3.1221480076491614,2.8655664787766835,1.0893801298376946,2.3786789209786035
HR,Entry,Exempt,<1y,4.817042543190772,4.2048325989654565,4.652273018773875,4.9190150028219275,4.365438779514211
R&D,Entry,Exempt,5+y,3.3883320328243194,3.529585583432494,4.000878512408057,3.787529028995812,3.963683005887837
IT,Entry,Exempt,<1y,4.472664416312761,4.19654327391102,4.8490535056117,4.666775539735701,5.0
IT,Mid,Exempt,1-3y,3.009042217370289,2.566299665236123,2.6519457060643052,1.3805010955935046,2.847110006958037
HR,Entry,Non-Exempt,<1y,4.30529121679413,4.116191916946032,4.329966534347804,4.169569171917713,4.629628789329719
IT,Mid,Non-Exempt,3-5y,3.926145999078225,3.731208337438015,3.6852402918058873,3.7768185803822507,3.6257159183273235
HR,Exec,Exempt,5+y,1.999344342774773,1.694622269632047,1.6088270370585536,2.0578233511634214,1.2419136248168734
HR,Sr,Non-Exempt,1-3y,4.871965810032911,4.234041060377922,4.3657362122830214,4.802758914911629,3.2181338136391315
HR,Exec,Exempt,5+y,2.538071331338082,1.9752175724019618,2.653037738282743,1.6974675776686967,2.1573029969778923
IT,Mid,Exempt,1-3y,2.6672505397980943,2.7431172592906723,3.4090773882568697,1.181320485100216,1.8084250666329955
IT,Mid,Exempt,1-3y,2.86704355376343,2.7281546895078823,3.1186696072733384,1.9757035186144338,2.317400065310854
IT,Sr,Exempt,5+y,2.0784200598388805,2.0797728702615785,1.2767983512836953,1.684247208967314,2.2571308497945743
IT,Sr,Exempt,5+y,3.4227591291248993,4.442451327640995,3.373081466501093,4.069584000213187,4.513041299432378
Sales,Entry,Non-Exempt,<1y,3.5278286435912105,4.719244720512497,4.81049923826236,4.6303837903983025,4.971307116907737
HR,Exec,Exempt,5+y,2.203310178302223,2.4933086725034994,2.711843345365529,1.3627383713888013,1.4375029221458269
Sales,Sr,Non-Exempt,3-5y,4.864110505749042,3.0956226965998663,4.558525729506454,4.267060631368093,4.076718964052362
IT,Entry,Non-Exempt,<1y,3.848554438722935,3.768406484389004,4.353231362590671,4.51323214072661,4.13735800753292
Sales,Sr,Exempt,5+y,1.9266471768301394,1.8088212206419765,1.9052237709039173,1.5490910377549754,2.419022627750892
IT,Entry,Non-Exempt,<1y,4.749568829488598,4.459063246716636,4.452436577211972,4.019348983964178,4.907258792291148
R&D,Entry,Exempt,<1y,4.445581626103229,4.702267645957539,5.0,4.7040197508561965,4.253771480020528
R&D,Sr,Exempt,5+y,1.2802861372123293,2.119612190765017,2.0834677979439005,2.43999792287204,1.6021586870935502
R&D,Exec,Exempt,1-3y,3.9741377395182718,3.642724630335348,4.752440643982703,3.684526888423035,3.586700929357684
IT,Sr,Exempt,5+y,1.9935428684656584,2.2800071292319353,1.883694004973974,2.1204075030110308,2.4498112506605625
IT,Sr,Exempt,5+y,1.4855152882597586,2.1662106557776126,1.648984933794627,1.4516642187267763,1.3242052207042092
HR,Mid,Non-Exempt,3-5y,4.028487063525044,3.559678097491602,3.558633498319978,3.8967870348976485,3.5907248978328665
HR,Mid,Non-Exempt,1-3y,4.395096799514566,4.422116800077192,4.485044370912293,4.957719473817329,5.0
IT,Mid,Exempt,1-3y,3.7882713230021863,3.491316018867367,3.0118725843751846,1.5591849262786877,2.3184252118020208
HR,Entry,Non-Exempt,<1y,4.827528750412589,4.363811817175006,4.006647768929762,4.414897283329741,4.806348992334302
Sales,Exec,Exempt,5+y,1.7642709124652316,1.301870297385423,1.951136455455395,2.1767738897994438,1.6642934417654813
Sales,Sr,Exempt,5+y,1.280362144230937,1.9217709551603497,1.9990795377947639,1.5181717714899787,2.375289998540785
Sales,Entry,Non-Exempt,<1y,4.525886555416361,4.737545096412382,4.697539108656886,4.346276404442803,3.64909867499101
HR,Entry,Non-Exempt,<1y,4.386157328531175,4.46268677592992,4.575847519013402,4.2816589527669295,5.0
IT,Mid,Exempt,1-3y,2.989409564095371,3.2134079270736318,2.8384794159652103,1.3220283136744966,2.6358921862030167
R&D,Exec,Non-Exempt,3-5y,3.8795321203242756,3.900872722714535,4.45525546352501,4.284312034888516,4.695286461426148
HR,Exec,Exempt,5+y,1.2599919892231994,1.392573628114294,2.075843350344415,2.0178497411401306,1.9398403638800186
HR,Sr,Exempt,1-3y,4.023300967147808,4.531981864325837,4.477328757591689,3.7077685442055954,3.9013984507126858
R&D,Mid,Exempt,<1y,4.151692387661786,4.167291592086734,4.696234591749928,4.161674151392389,4.470637906846869
HR,Sr,Exempt,5+y,2.0050340959589423,1.765769404865138,1.916711271130531,1.1354268240879715,1.0779888453065043
R&D,Entry,Non-Exempt,<1y,4.725601504160277,4.507494651279135,4.889910593621652,5.0,4.861099376670452
Sales,Sr,Exempt,5+y,1.185860168182138,2.8334500570162486,2.0918890359032543,1.6953806781613852,2.495842142505754
HR,Entry,Non-Exempt,<1y,4.612468412569884,4.371687071193065,3.565023190744641,4.436629178506907,4.79062241326009
IT,Exec,Exempt,5+y,1.7951380683393774,1.3089951436281222,2.4823774295939165,1.5521268845175487,1.9214353577354888
IT,Mid,Exempt,1-3y,3.018475601809761,3.3497590343772905,2.798583546180701,1.4409598322808255,2.6362598178731296
Sales,Sr,Exempt,<1y,3.84228154063049,4.515822569595504,3.546166790287964,3.850325101893527,3.802531937785119
R&D,Exec,Exempt,5+y,1.902778684443917,1.2933324383843696,1.290575446655935,1.9976283503560006,2.5209090622858747
Sales,Entry,Non-Exempt,<1y,4.840015354054986,4.796929175004694,4.2499493651409885,4.375932160925573,5.0
IT,Entry,Non-Exempt,1-3y,4.911315217597606,4.54847558427095,4.280830706589198,4.757840779399745,4.68768996903363
HR,Entry,Non-Exempt,<1y,4.60506438152632,4.563348441704774,4.520983117279351,4.877637171350107,4.2528094953432305
IT,Mid,Exempt,1-3y,3.697147839183561,3.1232661878505654,3.677588588072272,4.696962212115374,4.188961028024717
R&D,Sr,Exempt,5+y,2.27237071159522,1.6337496036312964,2.303034878255592,2.205813583080753,1.0
IT,Mid,Exempt,1-3y,3.162727756683826,3.1962837387602843,3.3387467407934386,1.7707136854837013,2.694490961161192
R&D,Entry,Exempt,<1y,4.20769468420628,4.141620162635381,5.0,4.4105109238141464,4.199916015445543
R&D,Entry,Exempt,<1y,4.732573097612166,4.438969248823672,4.35912938781181,4.182956081789012,4.960030032805893
HR,Exec,Exempt,5+y,1.7822543398614108,1.8022283090906115,1.8704582549675677,2.465885971490205,2.4016309054680933
IT,Sr,Exempt,5+y,2.3969266794349373,2.402294386272184,1.386038583267704,1.2072782489314977,2.5603884682275644
Sales,Entry,Exempt,<1y,4.160414821253507,4.6908709712902965,4.966510392650605,5.0,4.589366867908344
IT,Entry,Non-Exempt,<1y,4.376760257600496,4.041259124030507,4.7457806143634365,5.0,4.447522853170963
R&D,Exec,Non-Exempt,3-5y,3.438624227509613,3.9266613537996142,4.304761674552065,4.2512461239856485,4.100896199766202
HR,Sr,Non-Exempt,<1y,3.964947341468049,3.8306623244097207,4.343921773282063,3.693279501125918,4.1390218635152305
IT,Mid,Exempt,1-3y,3.259381452353518,2.54087636070601,3.3219837025978065,1.2809259802117543,2.5729735512561267
IT,Mid,Exempt,1-3y,2.9882327906829538,2.754601322399181,3.2740361417019903,1.3374519764670811,2.449020564529173
IT,Mid,Exempt,1-3y,2.761993822650522,3.3691853754142445,3.107462969669494,1.4947927961554903,3.1601239145745366
HR,Sr,Exempt,5+y,3.091076380941762,2.344465963180153,3.472902886441629,2.059655694224087,2.3354211742119126
IT,Entry,Exempt,<1y,4.343865392551992,4.038374124834934,3.939600678864349,4.152009263616815,4.119075741169631
R&D,Exec,Exempt,5+y,2.25542432167443,2.827491756255277,1.60133233230223,1.3200113005848997,2.4068774521337883
IT,Entry,Non-Exempt,<1y,4.9121598837018965,4.387052607725261,4.585201719996768,4.45549395450451,4.824045230150273
Sales,Entry,Non-Exempt,<1y,4.141899088883367,4.6443434383915925,4.786097092981812,4.537967004894417,4.820702389500306
IT,Sr,Exempt,5+y,1.9197993460623477,2.5919343810357875,1.0,2.186614460528222,2.1462323669637127
Sales,Entry,Non-Exempt,<1y,4.055471599539972,4.56810785389666,4.234307484746959,4.525833821612943,5.0
R&D,Mid,Non-Exempt,<1y,3.5265718100311614,4.267430043376281,3.4879020070096205,5.0,3.63495963100025
R&D,Entry,Non-Exempt,3-5y,4.922871846177435,3.564599874592437,3.305745507227023,4.41549664830637,4.666135930443422
R&D,Sr,Exempt,5+y,2.20657595044769,2.3663026487823977,2.3007740366385123,1.9323392949277318,2.053986354606313
IT,Mid,Non-Exempt,3-5y,4.0632362454202156,3.748299942563439,3.6514287349486225,3.2150386228127386,4.533067649292803
HR,Exec,Non-Exempt,3-5y,4.18491015358037,3.982840114185312,3.4363181289358757,3.868024240457413,3.811217710959005
R&D,Entry,Exempt,<1y,4.753161460479317,3.985769151542969,4.794318352080128,4.404770088797629,4.209148793009423
Sales,Entry,Exempt,1-3y,4.687938618818061,3.8941692267215617,4.020106908969124,3.369516728635438,3.888529571394806
R&D,Exec,Exempt,5+y,1.5259447666871735,2.2993024430094966,1.9954497179924817,1.5911502538633595,1.7585437981414536
HR,Exec,Exempt,5+y,1.6312257495486,2.3941854554480124,2.3123607335243817,2.7132701708888454,2.57951225181715
HR,Entry,Exempt,<1y,3.778665212522264,4.521148155921896,4.424766658438092,4.407836537963944,4.204982943744119
R&D,Sr,Exempt,5+y,2.58538917022237,2.621969183807643,1.9832278383664848,2.075198017042038,1.8075853303793348
IT,Sr,Exempt,5+y,1.6391434844072033,1.4146091142681325,1.5334833178200498,2.6781561086809234,1.7690538781088323
Sales,Mid,Non-Exempt,1-3y,3.935645814271584,3.558654725279235,4.056009546393996,3.92431171713718,3.3606587288981347
HR,Exec,Exempt,5+y,2.104759596744004,1.2646683743295075,2.5645953252271507,1.2966699103253072,2.538650638739792
IT,Mid,Exempt,1-3y,2.6166448065897248,2.7656344888240714,2.2999839906599924,2.1773635362478134,1.994047428057017
Sales,Entry,Exempt,<1y,5.0,4.413422442822367,4.151702818216683,4.427520173588388,4.565367960410351
HR,Exec,Exempt,5+y,4.079299245803455,4.662846633601664,3.662666323669108,4.1985331778700035,3.6262634338158315
IT,Mid,Exempt,1-3y,3.1895966241895612,2.7493222737809884,2.9734969956661423,1.4765618246041294,2.6970086890793916
R&D,Sr,Exempt,5+y,2.144046233685872,2.5119544830400495,1.8374751648058725,1.8439590331190252,1.3110764313392278
HR,Exec,Exempt,1-3y,3.911314175204125,4.7740445045326005,4.216883987359113,3.394953894169115,3.0254706477143554
IT,Mid,Exempt,1-3y,3.198929023129133,2.986103587993169,3.173131680758042,1.4348425484862333,2.902938980222629
IT,Mid,Exempt,1-3y,3.710075593183399,3.0794694160628695,3.052856657223408,1.8348723440701709,2.3186468886078564
HR,Entry,Exempt,3-5y,4.298701866492308,4.504159836157293,3.9959822562989387,3.737421872236634,4.916179391341354
R&D,Exec,Exempt,5+y,1.552802355031585,2.2180333708830866,2.2027364629166937,1.5697147107678484,2.653110049750568
HR,Sr,Exempt,5+y,1.7418572821713179,1.8099568420058718,1.0556417765294885,1.8178782024636133,2.2252644981140666
R&D,Entry,Non-Exempt,<1y,4.4218976875667675,4.243778366078233,3.956532388108265,5.0,4.902840838271253
HR,Mid,Exempt,5+y,3.6784120909014306,4.4480281613661585,4.069415248847358,3.7140375207751477,4.70571191142186
HR,Entry,Non-Exempt,<1y,4.232517447398849,4.515572825772348,4.975235116097261,4.779020624554271,4.581083100468831
IT,Entry,Exempt,<1y,4.522083118043215,4.650308971039041,3.6940623711928398,4.720779237885143,4.856346241903659
IT,Mid,Exempt,1-3y,3.1373045422119006,2.9933352545307446,3.3302261541760045,1.6857600549133742,2.333346500334911
IT,Entry,Non-Exempt,<1y,4.548425399062068,5.0,4.088965524331137,4.360204403285098,4.534975019208038
Sales,Mid,Exempt,1-3y,3.282241645869825,4.489184050078693,3.877585352762733,2.5900413229364125,4.559978643101562
HR,Entry,Non-Exempt,<1y,4.214295882187579,4.701534215418348,3.138538546848925,3.7389875962138337,4.120023418084857
Sales,Sr,Exempt,5+y,1.9046181851179136,1.6041248678036115,1.5983112152251737,1.5829308554252588,2.660565105434731
IT,Mid,Exempt,1-3y,3.04834248775961,2.8113285082736685,2.6195744040695503,1.2786968842426956,2.4186103896102304
IT,Mid,Exempt,1-3y,3.0067080636140853,3.3703815511943898,2.8154144686461513,1.3667580957494299,2.624975830811594
R&D,Entry,Exempt,<1y,4.758080434185262,4.324642872439391,4.677801288697465,4.1789777128037215,4.574552672356656
IT,Entry,Non-Exempt,<1y,4.35096511345636,4.744991238786658,4.318953033786036,4.291383858382236,4.464570090020202
HR,Exec,Exempt,5+y,1.677862026645735,2.5047416320019176,1.5421814012560267,1.0,2.328536416677774
IT,Entry,Non-Exempt,<1y,4.9198291869751385,4.2136061408496035,4.498094305580018,4.547831924681623,4.5191116104518105
IT,Sr,Exempt,5+y,2.0790638942322084,2.0486867619625677,1.4074862116905977,1.9930184676127358,2.364525432783614
Sales,Exec,Exempt,5+y,2.3863023318765415,1.6666112024363753,1.9948919808822594,2.6470205160284115,1.7932552814514864
HR,Sr,Exempt,1-3y,3.793442348817049,4.11617315670201,4.315709604038446,4.453984013417154,3.735384681180236
IT,Sr,Exempt,5+y,2.0875817413713627,1.7908054436573173,1.349795622466051,1.4828892174722847,2.1835558309072054
HR,Exec,Exempt,5+y,2.3382466506219606,2.308224602377532,2.532512899874824,2.220063243529855,1.0
R&D,Entry,Exempt,<1y,4.033792263085987,3.925351270469385,4.168902688019741,5.0,4.875719916411472
Sales,Entry,Exempt,<1y,4.585739614389527,4.309013140047699,4.265593296379936,4.005950008419409,4.014723732551498
R&D,Entry,Exempt,<1y,4.276351747509888,4.418049308980637,4.192734008651489,4.7948354257460855,4.975641817051841
IT,Mid,Exempt,1-3y,2.9076655293829057,3.248839584028329,3.318104756453941,1.143041832073317,2.4598253331619286
IT,Mid,Exempt,1-3y,2.8156599936850006,2.889326950457588,2.73863262720258,1.4660242127950942,2.1963198007350724
Sales,Entry,Non-Exempt,<1y,4.179835300137211,4.9627998692460285,4.551651868957118,4.797695828312565,4.663752175338743
IT,Exec,Exempt,5+y,2.4482279561628526,2.8652006068401787,2.128081324302859,1.0,1.785836462305697
HR,Entry,Exempt,<1y,4.318532418813857,4.533443445897399,4.5339522619210815,5.0,4.895163161701261
R&D,Exec,Non-Exempt,1-3y,4.197396087601173,4.116423109862453,4.243651367396295,3.688535990332488,2.95169940069499
IT,Exec,Exempt,1-3y,4.13017098499858,3.827062350233017,4.085316867049485,4.582167174949657,3.773591696850297
IT,Mid,Exempt,1-3y,3.211447856212649,3.185384927555833,3.1493430799919837,1.0,2.5616493952126507
IT,Mid,Exempt,1-3y,3.1594860871564534,2.726948733872373,3.358569355170488,1.955698808744832,2.70414633911014
IT,Mid,Exempt,1-3y,2.9588830569219766,3.6805141893910345,2.449827002160574,1.2167762837261449,2.407116966247854
HR,Sr,Exempt,5+y,2.0025543862517954,2.7861148095601997,2.905452480402237,1.4581235768686234,2.007992406050621
